id,timestamp,exchange,front_month_price,next_month_price,contango_pct,backwardation_pct,current_vix,realized_vol,vix_ma_5d,vix_ma_20d,vix_trend_1d,vix_trend_5d,source,created_at
7473,2025-11-28 12:10:49,NSE,11.3,11.290000000000001,0.08857395925597684,-0.08857395925597684,11.3,0.03470204660716637,11.290000000000001,11.254999999999999,0.0885739592559926,0.1773049645390191,realtime_snapshot,2025-11-28 12:10:49
7474,2025-11-28 12:10:49,BANKNIFTY_MONTHLY,11.3,11.292,0.07084661707404263,-0.07084661707404263,11.3,0.06097411642072188,11.292,11.282,-0.08857395925597686,-0.1769911504424898,realtime_snapshot,2025-11-28 12:10:49
7472,2025-11-28 12:10:21,NSE,11.28,11.290000000000001,-0.08857395925599258,0.08857395925599258,11.28,0.03108707240172624,11.290000000000001,11.254999999999999,0.0885739592559926,0.1773049645390191,realtime_snapshot,2025-11-28 12:10:21
7471,2025-11-28 12:09:50,NSE,11.28,11.290000000000001,-0.08857395925599258,0.08857395925599258,11.28,0.03901913913752948,11.290000000000001,11.254999999999999,0.0885739592559926,0.1773049645390191,realtime_snapshot,2025-11-28 12:09:50
7470,2025-11-28 12:09:29,BANKNIFTY_MONTHLY,11.28,11.296000000000001,-0.1416430594901008,0.1416430594901008,11.28,0.048700898303411976,11.296000000000001,11.2795,0.0,0.0,realtime_snapshot,2025-11-28 12:09:29
7469,2025-11-28 12:09:19,NSE,11.26,11.290000000000001,-0.26572187776794626,0.26572187776794626,11.26,0.03503115138249621,11.290000000000001,11.254999999999999,0.0885739592559926,0.1773049645390191,realtime_snapshot,2025-11-28 12:09:19
7468,2025-11-28 12:09:11,BSE,11.29,11.29,0.20858296720367536,-0.20858296720367536,11.29,0.019157421782742906,11.29,11.266499999999997,0.0,0.0,realtime_snapshot,2025-11-28 12:09:11
7467,2025-11-28 12:08:55,BANKNIFTY_MONTHLY,11.29,11.296,-0.05311614730878388,0.05311614730878388,11.29,0.05079714097933042,11.296,11.275500000000001,-0.08849557522125277,-0.08849557522125277,realtime_snapshot,2025-11-28 12:08:55
7466,2025-11-28 12:08:49,NSE,11.3,11.290000000000001,0.08857395925597684,-0.08857395925597684,11.3,0.021342906534880534,11.290000000000001,11.254999999999999,0.0885739592559926,0.1773049645390191,realtime_snapshot,2025-11-28 12:08:49
7465,2025-11-28 12:08:21,BANKNIFTY_MONTHLY,11.29,11.297999999999998,-0.07080899274207045,0.07080899274207045,11.29,0.0551869983632629,11.297999999999998,11.271500000000001,0.0,0.1773049645390191,realtime_snapshot,2025-11-28 12:08:21
7463,2025-11-28 12:08:18,NSE,11.3,11.286,0.12404749246855504,-0.12404749246855504,11.3,0.021927161893580082,11.286,11.251000000000001,-0.08849557522125277,0.08865248226950166,realtime_snapshot,2025-11-28 12:08:18
7464,2025-11-28 12:08:18,NSE,11.3,11.286,0.12404749246855504,-0.12404749246855504,11.3,0.021927161893580082,11.286,11.251000000000001,-0.08849557522125277,0.08865248226950166,realtime_snapshot,2025-11-28 12:08:18
